chapter,keyword
Chapter_2,GCOS Reference
Chapter_2,Upper Air Network data
Chapter_2,global annual mean differences
Chapter_2,Radiosonde daytime radiation biases
Chapter_2,higher altitudes
Chapter_2,middle stratosphere
Chapter_2,tropical tropopause
Chapter_2,atmospheric variability
Chapter_2,Temperature trends
Chapter_2,RO products
Chapter_2,advanced receivers
Chapter_2,corrections
Chapter_2,ionospheric effects
Chapter_2,window channels
Chapter_2,ocean buoys
Chapter_2,systematic uncertainties
Chapter_2,non-polar latitudes
Chapter_2,15km level
Chapter_2,AMSU tropical middle troposphere data
Chapter_2,Tem
Chapter_2,cooling trend
Chapter_2,STAR dataset
Chapter_2,Pinatubo eruptions
Chapter_2,Local studies
Chapter_2,subtropical jet
Chapter_2,temperature anomaly trends
Chapter_2,lower stratosphere region
Chapter_2,climatological tropopause altitude
Chapter_2,grey line
Chapter_2,upper stratospheric temperatures
Chapter_2,free atmospheric temperatures
Chapter_2,lower stratospheric layers
Chapter_2,Lower troposphere
Chapter_2,Lower
Chapter_2,hydrological cycle extremes
Chapter_2,terrestrial paleo hydroclimate
Chapter_2,paleo floods
Chapter_2,global hydroclimate
Chapter_2,drying signals
Chapter_2,paleo data
Chapter_2,intensified Asian monsoons
Chapter_2,hydroclimate proxies
Chapter_2,heterogeneous signal
Chapter_2,zonal differences
Chapter_2,reduced global vegetation cover
Chapter_2,atmospheric dust deposition
Chapter_2,increased aridity
Chapter_2,global precipitation amounts
Chapter_2,Low evaporation rates
Chapter_2,latitudinal temperature
Chapter_2,insolation gradients
Chapter_2,NH tropics
Chapter_2,deep tropics
Chapter_2,southern Australia
Chapter_2,continental drought atlases
Chapter_2,millennial reanalyses
Chapter_2,wet periods
Chapter_2,wetting peak
Chapter_2,southern subtropical Africa
Chapter_2,wet period
Chapter_2,Holocene hydroclimate variability
Chapter_2,Surface humidity
Chapter_2,Near surface humidity
Chapter_2,HOAPS3
Chapter_2,global gridded products
Chapter_2,surface moisture levels
Chapter_2,global averaged relative humidity
Chapter_2,initial measurement accuracy
Chapter_2,homogenization
Chapter_2,observational height
Chapter_2,instrument bias adjustment
Chapter_2,surface specific humidity
Chapter_2,surface specific humidity annual anomalies
Chapter_2,surface relative humidity annual anomalies
Chapter_2,near surface specific humidity
Chapter_2,Total column water vapour
Chapter_2,statistical relationships
Chapter_2,20CRv2c
Chapter_2,TCWV trends
Chapter_2,water vapour retrievals
Chapter_2,spectral domains
Chapter_2,GNSS radio occultation
Chapter_2,GEWEX Water Vapour Assessment
Chapter_2,global products
Chapter_2,regional moisture divergence
Chapter_2,merged products
Chapter_2,data gaps
Chapter_2,TCWV estimation
Chapter_2,global mean total column water vapour annual anomalies
Chapter_2,global total column water vapour
Chapter_2,globally representative direct observations
Chapter_2,centennial scale reanalyses
Chapter_2,In situ precipitation
Chapter_2,gridding procedures
Chapter_2,spatial clustering
Chapter_2,small spatial scales
Chapter_2,global annual land precipitation anomalies
Chapter_2,GHCNv4 datasets
Chapter_2,qualitative consistency
Chapter_2,interdecadal variations
Chapter_2,Globally averaged trend estimates
Chapter_2,confidenceinter
Chapter_2,Dataset Trends
Chapter_2,Spatial variability
Chapter_2,Annual time series
Chapter_2,blending algorithms
Chapter_2,tropical Africa
Chapter_2,precipitation seasonality
Chapter_2,in situ gridded datasets
Chapter_2,tropical wet regions
Chapter_2,regional heterogeneity
Chapter_2,merging procedures
Chapter_2,oration
Chapter_2,aporation
Chapter_2,Saline surface waters
Chapter_2,observing system
Chapter_2,temporal changes
Chapter_2,precipitation dataset
Chapter_2,precipitation minus evaporation
Chapter_2,diverse temporal evolutions
Chapter_2,ERA20C
Chapter_2,ERA20CM
Chapter_2,MERRA
Chapter_2,ocean evaporation
Chapter_2,freshwater flux
Chapter_2,water cycle intensification
Chapter_2,global river discharge
Chapter_2,River
Chapter_2,global streamflow datasets
Chapter_2,stream gauges
Chapter_2,streamflow indices
Chapter_2,gridded products
Chapter_2,extreme daily streamflow events
Chapter_2,annual streamflow
Chapter_2,climate variations
Chapter_2,global studies
Chapter_2,Global streamflow variability
Chapter_2,La Niña episodes
Chapter_2,heterogeneous regional patterns
Chapter_2,discharge estimates
Chapter_2,gauge restoration
Chapter_2,rating curves
Chapter_2,flow regulation
Chapter_2,channel engineering
Chapter_2,circulation components
Chapter_2,Pacific WC
Chapter_2,trade winds
Chapter_2,NH HC
Chapter_2,inter tropical convergence zone
Chapter_2,northward migrations
Chapter_2,westerlies
Chapter_2,southward migration
Chapter_2,Tree ring chronologies
Chapter_2,NH regions
Chapter_2,non-climatic artefacts
Chapter_2,multiple observational datasets
Chapter_2,NH HC edge
Chapter_2,annual mean HC extent
Chapter_2,annual mean HC
Chapter_2,Northern Hemisphere HC
Chapter_2,estimated magnitude
Chapter_2,Integrated Global Radiosonde Archive
Chapter_2,IGRA
Chapter_2,seasonal widening
Chapter_2,HC position
Chapter_2,Pacific basins
Chapter_2,Hadley cell intensity
Chapter_2,HC intensity
Chapter_2,HC intensification
Chapter_2,latent heating distribution
Chapter_2,tropical convection
Chapter_2,HC dynamics
Chapter_2,Pacific Warm Pool
Chapter_2,interdecadal variability
Chapter_2,observed cloud cover
Chapter_2,vertical
Chapter_2,westerly wind shear
Chapter_2,western Pacific
Chapter_2,tropical circulation changes
Chapter_2,WC
Chapter_2,tropical western Pacific
Chapter_2,anomalous westerlies
Chapter_2,anomalous surface easterlies
Chapter_2,Indonesian region
Chapter_2,Pacific Trade Winds
Chapter_2,Seasonal assessment
Chapter_2,vertical westerly wind shear
Chapter_2,dataset uncertainties
Chapter_2,global land monsoon rainfall
Chapter_2,circulation trends
Chapter_2,monsoon area
Chapter_2,GM variability
Chapter_2,precession cycle
Chapter_2,intensified NH monsoon systems
Chapter_2,precession minima
Chapter_2,eccentricity forcing
Chapter_2,summer monsoon rainfall
Chapter_2,Millennial scale variability
Chapter_2,Heinrich stadials
Chapter_2,weakened NH monsoons
Chapter_2,intensified SH monsoons
Chapter_2,rainfall areas
Chapter_2,GM reconstructions
Chapter_2,intensified NH monsoons
Chapter_2,weakened SH monsoons
Chapter_2,GM land precipitation
Chapter_2,NH monsoon circulation patterns
Chapter_2,extended boreal summer
Chapter_2,SH summer monsoon behaviour
Chapter_2,tropical precipitation seasonality
Chapter_2,NH summer monsoon precipitation
Chapter_2,Proxy reconstructions
Chapter_2,Extratropical jets
Chapter_2,HC widening
Chapter_2,poleward shifting
Chapter_2,circulation features
Chapter_2,North Pacific jetstream
Chapter_2,regional asymmetry
Chapter_2,poleward migrations
Chapter_2,hydroclimate indicators
Chapter_2,Pacific storm tracks
Chapter_2,Reconstructed westerly winds
Chapter_2,latitudinal change
Chapter_2,subtropical jet wind speeds
Chapter_2,summer zonal wind speeds
Chapter_2,enhanced jetstream meandering
Chapter_2,hemisp
Chapter_2,meandering
Chapter_2,Multiple reanalyses
Chapter_2,deep extratropical cyclones
Chapter_2,intensity extratropical cyclones
Chapter_2,dataset choice
Chapter_2,global extratropical storm tracks
Chapter_2,tropospheric extratropical jets
Chapter_2,radiosonde winds
Chapter_2,satellite temperature observations
Chapter_2,meridional shifts
Chapter_2,August
Chapter_2,poleward deflection
Chapter_2,polar jet
Chapter_2,stream
Chapter_2,poleward movement
Chapter_2,midlatitude jet streams
Chapter_2,MAM
Chapter_2,SON
Chapter_2,Climatological zonal winds
Chapter_2,solid contour lines
Chapter_2,wester
Chapter_2,Robust trends
Chapter_2,reduced blocking frequency
Chapter_2,western Siberia
Chapter_2,calculation periods
Chapter_2,strong extratropical cyclones
Chapter_2,ocean surface wind trends
Chapter_2,Terrestrial in situ wind datasets
Chapter_2,homogeneity
Chapter_2,Global mean land wind speed
Chapter_2,meteorological stations
Chapter_2,global mean surface winds
Chapter_2,integrated surface database
Chapter_2,missing data
Chapter_2,surface wind speed trends
Chapter_2,Global ocean surface winds
Chapter_2,WASwind
Chapter_2,global marine wind speeds
Chapter_2,ocean wind trends
Chapter_2,CFSR trends
Chapter_2,multiplatform satellite database
Chapter_2,altimeters
Chapter_2,radiometers
Chapter_2,scatterometers
Chapter_2,mean wind speed
Chapter_2,western North Atlantic
Chapter_2,tropical eastern Pacific
Chapter_2,SLP
Chapter_2,SH subtropics
Chapter_2,wind speed estimates
Chapter_2,Stratospheric polar vortex
Chapter_2,sudden warming events
Chapter_2,sudden strat
Chapter_2,stratospheric winds
Chapter_2,stratospheric atmospheric circulation
Chapter_2,Multiple reanalysis
Chapter_2,lower stratospheric geopotential height
Chapter_2,polar region
Chapter_2,Daily atmospheric circulation patterns
Chapter_2,northern polar stratosphere
Chapter_2,vortex events
Chapter_2,weak events
Chapter_2,Sudden stratospheric warming
Chapter_2,rapid
Chapter_2,stratospheric air temperature increases
Chapter_2,upper stratospheric zonal winds
Chapter_2,major midwinter SSWs
Chapter_2,northern lower stratospheric polar vortex
Chapter_2,Thorne
Chapter_2,Blair T
Chapter_2,in
Chapter_2,Turner
Chapter_2,threshold crossing times
Chapter_2,impacts assessments
Chapter_2,warming trends
Chapter_2,cool bias
Chapter_2,assessed historical surface temperature changes
Chapter_2,Whiskers
Chapter_2,assessed AR5 series
Chapter_2,AR6 assessed series
Chapter_2,trend fitting metrics
Chapter_2,land surface air temperatures
Chapter_2,headline warming statements
Chapter_2,turbulent sensible heat flux
Chapter_2,atmospheric surface layer
Chapter_2,vertical humidity gradient
Chapter_2,sensible heat flux
Chapter_2,radi
Chapter_2,heat flux effect
Chapter_2,storms
Chapter_2,sea state
Chapter_2,GSAT to GMST difference
Chapter_2,energy flux relationships
Chapter_2,2 m air temperature
Chapter_2,GMST temperature differences
Chapter_2,daytime heating
Chapter_2,ship superstructures
Chapter_2,HadNMAT2
Chapter_2,NMAT trends
Chapter_2,HadISST datasets
Chapter_2,homogeneity adjustment
Chapter_2,SST products
Chapter_2,tropical Pacific moored buoy arrays
Chapter_2,SST observational products
Chapter_2,marine observations
Chapter_2,Marine boundary layer behaviour
Chapter_2,common model bias
Chapter_2,assimilated observations
Chapter_2,dynamic coupling
Chapter_2,sea ice regions
Chapter_2,SAT anomalies
Chapter_2,climatological value
Chapter_2,SST estimate
Chapter_2,freezing point
Chapter_2,sea ice losses
Chapter_2,high warming scenarios
Chapter_2,global warming estimates
Chapter_2,energy budget constraints
Chapter_2,global surface temperature assessment
Chapter_2,climate change assessment
Chapter_2,exact reference period
Chapter_2,difference
Chapter_2,arming
Chapter_2,estimated rate
Chapter_2,improved observational records
Chapter_2,temperature classification
Chapter_2,WGIII report
Chapter_2,total carbon budgets
Chapter_2,AR6 estimate
Chapter_2,AR5 SYR
Chapter_2,WGIII scenario projections
Chapter_2,projected climate impacts
Chapter_2,adaptation action
Chapter_2,AR5 estimates
Chapter_2,projected impacts
Chapter_2,SSP forcing scenarios
Chapter_2,global temperature anomaly
Chapter_2,perennial sea ice
Chapter_2,spatial extent
Chapter_2,winter sea ice thickness
Chapter_2,Lower sea ice volume
Chapter_2,Arctic paleo sea ice conditions
Chapter_2,reduced sea ice cover
Chapter_2,winter conditions
Chapter_2,sparse proxy reconstructions
Chapter_2,perennial sea ice cover
Chapter_2,multiyear sea ice
Chapter_2,paleo arctic sea ice
Chapter_2,passive microwave satellite era
Chapter_2,vertical bar
Chapter_2,SIA values
Chapter_2,sea ice concentration fields
Chapter_2,Decadal SIA means
Chapter_2,Initial SIA data
Chapter_2,IA
Chapter_2,surface melt onset
Chapter_2,open water period
Chapter_2,ice cover
Chapter_2,in situ ice thickness measurements
Chapter_2,satellite surveys
Chapter_2,modal ice thickness
Chapter_2,thickness trend
Chapter_2,spaceborne
Chapter_2,snow loading
Chapter_2,radar altimeters
Chapter_2,radar signal
Chapter_2,snowpack
Chapter_2,Greenland Sea
Chapter_2,geographical area
Chapter_2,survival rates
Chapter_2,Siberian shelves
Chapter_2,dynamic forcing
Chapter_2,dynamic ice cover
Chapter_2,Arctic sea ice thickness changes
Chapter_2,regression analysis
Chapter_2,submarine ice thickness
Chapter_2,expected uncertainties
Chapter_2,satellite ice thickness estimates
Chapter_2,Data release area
Chapter_2,submarine data ice thickness data
Chapter_2,Satellite ice thickness estimates
Chapter_2,Thickness estimates
Chapter_2,spring snowpack
Chapter_2,western Arctic
Chapter_2,Atlantic sector
Chapter_2,Snow thickness
Chapter_2,mean annual sea ice cover
Chapter_2,Antarctic sea ice data
Chapter_2,regional paleo proxies
Chapter_2,open water conditions
Chapter_2,less sea ice
Chapter_2,austral winter sea ice coverage
Chapter_2,polar ocean front
Chapter_2,western Amundsen Sea
Chapter_2,summer sea ice coverage
Chapter_2,Adelie Land
Chapter_2,old ship logbooks
Chapter_2,summer SIE
Chapter_2,Ross Sea increase
Chapter_2,Antarctic land ice cores
Chapter_2,dipole pattern
Chapter_2,Nimbus satellite
Chapter_2,imagery
Chapter_2,quantified biases
Chapter_2,overall
Chapter_2,overall ice coverage
Chapter_2,austral autumn advance
Chapter_2,SIA products
Chapter_2,2020 September level
Chapter_2,Arctic June SCE
Chapter_2,mountain regions
Chapter_2,April SCE
Chapter_2,SCE trends
Chapter_2,NOAA Climate Data Record
Chapter_2,satellite borne optical sensors
Chapter_2,April snow cover extent
Chapter_2,maximum snow depth
Chapter_2,NH spring snow water equivalent
Chapter_2,Glacier Mass
Chapter_2,global glacier mass change
Chapter_2,glacier margins
Chapter_2,areal extents
Chapter_2,adjustment time
Chapter_2,response time
Chapter_2,Arctic glaciers
Chapter_2,Mountain glacier advance
Chapter_2,annual mass change
Chapter_2,decadal global glacier mass change
Chapter_2,mass change mean estimates
Chapter_2,glacier mass compilations
Chapter_2,remote sensing data
Chapter_2,global glacier mass loss rate
Chapter_2,global glacier mass change modelling
Chapter_2,estimated mass loss
Chapter_2,Glacier mass loss rates
Chapter_2,summer melting rate
Chapter_2,GrIS fluctuations
Chapter_2,warm interglacials
Chapter_2,GrIS extent
Chapter_2,sea level equivalent
Chapter_2,peak ice volume
Chapter_2,geomorphic features
Chapter_2,minimum MH extent
Chapter_2,mass change
Chapter_2,geodetic approaches
Chapter_2,average mass
Chapter_2,surface processes
Chapter_2,total ice loss
Chapter_2,GrIS mass loss
Chapter_2,peak volume
Chapter_2,ice mass loss
Chapter_2,Antarctic peripheral glaciers
Chapter_2,Antarctic Peninsula
Chapter_2,Process understanding
Chapter_2,sediment studies
Chapter_2,Marine sediments
Chapter_2,grounded ice
Chapter_2,Wilkes Basin
Chapter_2,Holocene glacial fluctuations
Chapter_2,ice sheet margin
Chapter_2,glacial isostatic adjustment modelling
Chapter_2,Geophysical imaging
Chapter_2,read
Chapter_2,SMB growth rate
Chapter_2,quantified uncertainties
Chapter_2,AIS changes
Chapter_2,Wilkes Land
Chapter_2,East Antarctic
Chapter_2,gigatons
Chapter_2,cumulative changes
Chapter_2,Negligible change
Chapter_2,high latitude sites
Chapter_2,high mountain regions
Chapter_2,speleothem records
Chapter_2,Siberian caves
Chapter_2,aggradation
Chapter_2,extensive permafrost thaw
Chapter_2,current permafrost zone
Chapter_2,permafrost distribution
Chapter_2,exposed areas
Chapter_2,glaciated areas
Chapter_2,neoglaciation periods
Chapter_2,discontinuous permafrost zone
Chapter_2,boreholes
Chapter_2,northern polar regions
Chapter_2,International Polar Year
Chapter_2,Arctic regions
Chapter_2,high elevation regions
Chapter_2,ALT interannual variability
Chapter_2,Russian Arctic
Chapter_2,landscape change
Chapter_2,slope instability
Chapter_2,ground ice melting
Chapter_2,mountain areas
Chapter_2,destabilization
Chapter_2,rock glacier complexes
Chapter_2,observational programs
Chapter_2,3ka
Chapter_2,Earth system heating
Chapter_2,marine heat waves
Chapter_2,storm surges
Chapter_2,GMST estimation
Chapter_2,Heat Content
Chapter_2,Thermal Expansion
Chapter_2,linear warming trends
Chapter_2,paleo proxies
Chapter_2,Antarctic Cold Reversal
Chapter_2,global mean ocean temperature
Chapter_2,mean ocean temperature
Chapter_2,subsurface ocean temperature proxy records
Chapter_2,passive tracer
Chapter_2,circulation dynamics
Chapter_2,deep Pacific
Chapter_2,Direct estimates
Chapter_2,intrinsic ocean variability
Chapter_2,direct OHC estimates
Chapter_2,upper 2000 m layer
Chapter_2,ARGO array
Chapter_2,Indirect estimates
Chapter_2,ThSL series
Chapter_2,gravimetry
Chapter_2,ocean state estimation
Chapter_2,global OHC
Chapter_2,OHC rates
Chapter_2,OHC change
Chapter_2,upper ocean warming
Chapter_2,depth integrations
Chapter_2,depth layers
Chapter_2,average linear regression coefficients
Chapter_2,DepthPeriodOHC Rate
Chapter_2,Relative Full Ocean Depth Contribution
Chapter_2,high salinity
Chapter_2,mean surface contrast
Chapter_2,microfossil plankton shells
Chapter_2,skeletons
Chapter_2,increased subtropical salinity
Chapter_2,North Atlantic ocean
Chapter_2,deep ocean circulation
Chapter_2,paleo salinity changes
Chapter_2,statistical algorithms
Chapter_2,increased salinity maxima
Chapter_2,subtropical salinification
Chapter_2,Atlantic ocean
Chapter_2,inhomogeneous sampling
Chapter_2,interpolation algorithms
Chapter_2,natural variabiltity
Chapter_2,ocean circulation processes
Chapter_2,in situ gaps
Chapter_2,mean salinity contrast
Chapter_2,total least absolute differences fitting method
Chapter_2,zonal mean subsurface salinity changes
Chapter_2,enhanced salinities
Chapter_2,subpolar regions
Chapter_2,low salinity regions
Chapter_2,land ice reservoirs
Chapter_2,transient land ice growth
Chapter_2,peak E
Chapter_2,ocean basin size
Chapter_2,global mean geocentric sea level
Chapter_2,GMSL assessment
Chapter_2,coastal features
Chapter_2,marine oxygen isotopes
Chapter_2,foraminifera shells
Chapter_2,GMSL reconstruction
Chapter_2,ice core oxygen isotope analysis
Chapter_2,target paleo periods
Chapter_2,MIS11
Chapter_2,box whiskers
Chapter_2,broader
Chapter_2,axis range
Chapter_2,proxy sources
Chapter_2,glacial isostatic adjustment models
Chapter_2,Bermuda
Chapter_2,peak GMSL estimate
Chapter_2,AR5 estimate
Chapter_2,Vertical land motions
Chapter_2,isostasy
Chapter_2,peak GMSL
Chapter_2,LIG reef growth
Chapter_2,sudden accelerations
Chapter_2,South Australia
Chapter_2,LIG sea level
Chapter_2,local relative sea level
Chapter_2,GMSL reconstructions
Chapter_2,GMSL rate of change
Chapter_2,geological proxies
Chapter_2,Meltwater Pulse 1A
Chapter_2,GIA modelling
Chapter_2,GMSL estimates
Chapter_2,Earth rheology
Chapter_2,6 ka
Chapter_2,multiple locations
Chapter_2,6 kyr
Chapter_2,GIA effect
Chapter_2,marine geochemical proxies
Chapter_2,global databases
Chapter_2,decimetre scale vertical resolution
Chapter_2,average maximum rates
Chapter_2,1900
Chapter_2,probabilistic framework
Chapter_2,Kalman Smoother
Chapter_2,Reduced Space Optimal Interpolation
Chapter_2,Altimeter time series
Chapter_2,21
Chapter_2,assessment
Chapter_2,average rate
Chapter_2,robust acceleration
Chapter_2,unweighted quadratic fit
Chapter_2,sustained observations
Chapter_2,Southern Ocean upper cell overturning circulation
Chapter_2,lower cell overturning circulation
Chapter_2,abrupt
Chapter_2,Heinrich events
Chapter_2,hemispheric changes
Chapter_2,Laurentide ice sheet
Chapter_2,episodic variations
Chapter_2,water masses
Chapter_2,indirect AMOC proxies
Chapter_2,Indirect reconstructions
Chapter_2,AMOC components
Chapter_2,coastal sea level records
Chapter_2,atmospheric pressure
Chapter_2,local winds
Chapter_2,large decadal variability
Chapter_2,obscures estimation
Chapter_2,AMOC decline
Chapter_2,OVIDE section
Chapter_2,moored observations
Chapter_2,Repeated full depth in situ measurements
Chapter_2,Antarctic bottom
Chapter_2,Western boundary currents
Chapter_2,North Pacific subpolar gyre
Chapter_2,South Pacific subtropical gyre
Chapter_2,North Pacific subtropical gyre
Chapter_2,Kuroshio current system
Chapter_2,glaciation cycles
Chapter_2,Agulhas current
Chapter_2,sediment core analyses
Chapter_2,Agulhas leakage
Chapter_2,climatic transitions
Chapter_2,transport variability
Chapter_2,glacial climate cycles
Chapter_2,higher current speeds
Chapter_2,interglacial times
Chapter_2,reduced current speeds
Chapter_2,Inferred variability
Chapter_2,Atlantic waters
Chapter_2,latitudinal shift
Chapter_2,Agulhas
Chapter_2,Multidecadal variability
Chapter_2,Arctic outflow
Chapter_2,mass transport
Chapter_2,Sprintall
Chapter_2,ITF geostrophic transport
Chapter_2,Southern Ocean circulation changes
Chapter_2,ACC transport change
Chapter_2,WBC
Chapter_2,Arctic Ocean volume exchanges
Chapter_2,ocean surface pH decline
Chapter_2,surface open ocean
Chapter_2,surface ocean pH decrease
Chapter_2,Kirtland Turner
Chapter_2,Global mean surface pH values
Chapter_2,pH units
Chapter_2,foraminifera
Chapter_2,Double headed arrow
Chapter_2,shaded band
Chapter_2,Period windows
Chapter_2,horizontal black lines
Chapter_2,global mean pH
Chapter_2,indirect pH products
Chapter_2,subtropical open ocean areas
Chapter_2,subpolar open ocean regions
Chapter_2,surface ocean CO2 measurement network
Chapter_2,global surface ocean pH trends
Chapter_2,direct ship measurements
Chapter_2,repeated hydrography programs
Chapter_2,aragonite saturation horizons
Chapter_2,biogeochemical Argo floats
Chapter_2,Global subsurface pH
Chapter_2,marginal seas
Chapter_2,open ocean surface pH
Chapter_2,Multidecadal rates
Chapter_2,reduced oceanic oxygen levels
Chapter_2,late Permian
Chapter_2,Jurassic
Chapter_2,Cretaceous
Chapter_2,global scale disturbances
Chapter_2,ocean oxygenation conditions
Chapter_2,Sedimentary proxy data
Chapter_2,global overturning circulation
Chapter_2,maximum expansion
Chapter_2,ocean oxygen levels
Chapter_2,baseline climatology
Chapter_2,oxygen decline estimates
Chapter_2,California Current system
Chapter_2,global averages
Chapter_2,OMZs regions
Chapter_2,vertical expansion
Chapter_2,low oxygen zones
Chapter_2,suboxic waters
Chapter_2,warm climate intervals
Chapter_2,oxygen depleted waters
Chapter_2,biological indicators
Chapter_2,biospheric impacts
Chapter_2,NH terrestrial ecosystems
Chapter_2,global atmospheric CO2 concentrations
Chapter_2,Barrow surface observatory
Chapter_2,Aircraft data
Chapter_2,amplitude increase
Chapter_2,500 mb
Chapter_2,surface observatories
Chapter_2,seasonal cycle amplitude
Chapter_2,Sinhagad observatory
Chapter_2,CO2 cycles
Chapter_2,AAAS
Chapter_2,phenological shifts
Chapter_2,global average seasonal cycle
Chapter_2,high seasonal oscillation
Chapter_2,atmospheric CO2 signal
Chapter_2,Marine Biosphere
Chapter_2,surface layers
Chapter_2,oligotrophic subtropical gyres
Chapter_2,phytoplankton stocks
Chapter_2,demersal species
Chapter_2,metabolic rate
Chapter_2,photosynthetic pigment
Chapter_2,phytoplankton biomass
Chapter_2,primary producers
Chapter_2,temperate waters
Chapter_2,phytoplankton community structure
Chapter_2,community structure
Chapter_2,anchovy
Chapter_2,Humboldt current ecosystem
Chapter_2,area weighting
Chapter_2,low nutrient part
Chapter_2,North Atlantic oligotrophic gyre
Chapter_2,oligotrophic area
Chapter_2,South Atlantic Gyre
Chapter_2,South Pacific oligotrophic Gyres
Chapter_2,South Atlantic oligotrophic Gyres
Chapter_2,areal extent
Chapter_2,marine communities
Chapter_2,geographical distributions
Chapter_2,community composition
Chapter_2,marine biome
Chapter_2,mid latitudes
Chapter_2,oligotrophic gyre provinces
Chapter_2,Marine primary production
Chapter_2,in situ
Chapter_2,independent validation time series
Chapter_2,marine
Chapter_2,interannual regional variability
Chapter_2,nutrient supply
Chapter_2,Marine phenology
Chapter_2,annual life cycle
Chapter_2,seasonal biological events
Chapter_2,abundance
Chapter_2,competition
Chapter_2,seabirds
Chapter_2,Planktonic organisms
Chapter_2,environmental changes
Chapter_2,single organism
Chapter_2,benthic invertebrates
Chapter_2,phytoplankton phenological indicators
Chapter_2,multivariate ENSO Index
Chapter_2,system integrity
Chapter_2,higher pelagic organisms
Chapter_2,synchronicity
Chapter_2,phen
Chapter_2,fisheries data
Chapter_2,larger marine organisms
Chapter_2,phytoplankton growth
Chapter_2,Ivory coast
Chapter_2,Cerorhinca monocerata
Chapter_2,fish
Chapter_2,invertebrates
Chapter_2,birds
Chapter_2,Growing season
Chapter_2,thermal growing season
Chapter_2,extratropical land surface
Chapter_2,Growing season length
Chapter_2,phenological indicators
Chapter_2,phenological changes
Chapter_2,peak bloom dates
Chapter_2,cherry blossoms
Chapter_2,grape harvest dates
Chapter_2,Phenological indicators
Chapter_2,Cherry blossom peak bloom
Chapter_2,spring phenology index
Chapter_2,eastern China
Chapter_2,Piedmont species
Chapter_2,minimum roughness boundary constraint
Chapter_2,photosynthetically active growing season
Chapter_2,season length
Chapter_2,in situ analyses
Chapter_2,in situ studies
Chapter_2,satellite analyses
Chapter_2,satellite drift
Chapter_2,sensor differences
Chapter_2,calibration uncertainties
Chapter_2,atmospheric effects
Chapter_2,phenological data
Chapter_2,Terrestrial ecosystems
Chapter_2,range size
Chapter_2,altered abundances
Chapter_2,high mountain ecosystems
Chapter_2,Arctic coast
Chapter_2,reduced tundra extent
Chapter_2,sav
Chapter_2,steppe
Chapter_2,northern treeline
Chapter_2,pervasive ecosystem transformations
Chapter_2,spatial synchrony
Chapter_2,annual tree growth
Chapter_2,vegetation change
Chapter_2,human land use
Chapter_2,ecosystem novelty
Chapter_2,extensive
Chapter_2,central Africa
Chapter_2,plant species
Chapter_2,undisturbed montane areas
Chapter_2,local assemblages
Chapter_2,contemporary communities
Chapter_2,historical baselines
Chapter_2,spatial homogenization
Chapter_2,legacies
Chapter_2,historic land use
Chapter_2,abiotic factors
Chapter_2,poleward advance
Chapter_2,treeline dynamics
Chapter_2,species range shifts
Chapter_2,Poleward shifts
Chapter_2,continental climates
Chapter_2,polar climates
Chapter_2,Zonal changes
Chapter_2,winter plant hardiness regions
Chapter_2,eastern USA
Chapter_2,elevational changes
Chapter_2,winter plant hardiness zones
Chapter_2,northward migration
Chapter_2,arid climate zones
Chapter_2,Asian monsoon region
Chapter_2,global vegetation greenness
Chapter_2,Vegetation index data
Chapter_2,vegetated surface
Chapter_2,circumpolar Arctic
Chapter_2,Globally integrated Leaf Area Index
Chapter_2,LAI
Chapter_2,global vegetated area
Chapter_2,vegetation types
Chapter_2,global tree cover
Chapter_2,shrub extent
Chapter_2,Arctic tundra
Chapter_2,agricultural intensification
Chapter_2,Congo basin
Chapter_2,Unvegetated areas
Chapter_2,barren deserts
Chapter_2,estimated changes
Chapter_2,Remotely sensed vegetation products
Chapter_2,anisotropy
Chapter_2,validation
Chapter_2,ibration
Chapter_2,MOD
Chapter_2,Land use changes
Chapter_2,key indicator
Chapter_2,Holocene interglacial
Chapter_2,globally distributed climate indicators
Chapter_2,observational systems
Chapter_2,global monitoring capabilities
Chapter_2,biogeochemical indicators
Chapter_2,integ
Chapter_2,tree line
Chapter_2,Key climate indicators
Chapter_2,Glacier extent
Chapter_2,Lunt
Chapter_2,single
Chapter_2,paleoclimate reference period
Chapter_2,warm climate state
Chapter_2,geologic past
Chapter_2,continental configurations
Chapter_2,insolation forcing
Chapter_2,global mean insolation
Chapter_2,climatic state
Chapter_2,confounding variables
Chapter_2,Pliocene Model Intercomparison Project Phase 2
Chapter_2,Geological evidence
Chapter_2,sea level highstands
Chapter_2,Climate indicators
Chapter_2,Simulated surface air temperature
Chapter_2,precipitation rate anomaly
Chapter_2,terrestrial temperature
Chapter_2,Piacenzian Stage
Chapter_2,Biome distributions
Chapter_2,BIOME4
Chapter_2,ifications
Chapter_2,modelled climate forcing
Chapter_2,latitudinal temperature gradient
Chapter_2,Arctic tundra regions
Chapter_2,Pliocene global warming
Chapter_2,summer temperatures
Chapter_2,boreal forest regions
Chapter_2,subtropical taxa
Chapter_2,seasonal sea ice
Chapter_2,Arctic oceans
Chapter_2,average longitudinal temperature gradient
Chapter_2,Pacific SSTs
Chapter_2,SST gradients
Chapter_2,reduced zonal SST gradient
Chapter_2,Pliocene Pacific
Chapter_2,Pliocene corals
Chapter_2,Vegetation reconstructions
Chapter_2,regionally wetter
Chapter_2,tropical savannas
